(185.46804162690793, 136.25243813877506, 125.32487111622085)
(164.02699588031345, 102.2589157094861, 56.18021509976089)
(190.77341343965617, 148.71360392484974, 129.3979638808169)
(191.821711035716, 154.6799858865481, 133.05379916207437)
(196.33017239576333, 148.14812580123868, 122.26945717728489)
(196.0787888909789, 103.44975342008073, 54.67770156475656)
(178.16676299295315, 94.5038900990979, 78.38589487098639)
(182.11957682695686, 87.09183369033819, 52.33336814031003)
(189.94193115008954, 149.71254759488386, 121.88783557444496)
(128.46096574305614, 56.2597313713222, 43.02762792855023)
(185.30877072922925, 161.19643103377192, 152.2973099965174)
(192.88317289562013, 153.4896954801455, 137.47857615660033)
(129.10900790101107, 76.0763275748825, 41.84786404614777)
(187.06264047081712, 110.54339294487478, 48.22513364178873)
(178.96494875901996, 150.84915289371725, 144.63737337835954)
(185.6136878063418, 115.50131293635842, 86.46692410520852)
(229.80077361466067, 61.28633112135925, 29.481636959580875)
(201.27192390604455, 125.41474756660585, 78.77951981357876)
(188.68243309550024, 164.8384924894389, 133.49440765107585)
(176.22154353224184, 159.67781131412917, 149.23747384001797)
(203.24567949072335, 64.65774291551789, 39.2600001462388)
(205.67121782890268, 128.31278544267855, 102.11171740213831)
(193.40912794707566, 152.68627589905412, 134.40210440543046)
(187.89751407058668, 173.12623846389835, 165.17205240428493)
(182.3079063077856, 126.22843747936633, 86.5719092163537)
(180.87571129847308, 126.47268213815526, 102.74069313047005)
(220.21815563958387, 100.4775355784483, 13.598748779072984)
(160.5532089290911, 123.97386148401361, 91.54141078379716)
(182.87465271836754, 132.17877480673636, 99.61303017415808)
(199.46915256872907, 60.990091767355175, 36.401317899851826)
(173.07694637641325, 121.72465866842474, 90.73750133423364)
(202.52900152056844, 114.90311154371533, 74.59375488510543)
(149.42389994458352, 127.12471390120965, 118.01601264908791)
(191.77614883403902, 161.90422342826008, 142.72396350687498)
(178.3694539172415, 100.45789313957115, 56.25448723818697)
(193.42665094828968, 143.55222505139503, 109.00650475582336)
(138.5021093665944, 94.0302609562688, 61.04618949295934)
(166.77977634307575, 114.4169015004813, 68.12530023073795)
(195.17046749104463, 153.36086960406323, 131.38161624519194)
(167.71028051094643, 141.60450797320408, 129.56777478594458)
(187.2729377468399, 136.12850688693862, 104.73789825556668)
(173.69853598643533, 131.6071332662375, 118.90964194977809)
(215.778036152835, 124.61272151717857, 85.31736930859707)
(174.33632191706994, 79.4096019134009, 38.12023941047053)
(216.875081832276, 83.93701314462875, 20.13697048157136)
(186.65464421452455, 107.48227386591655, 71.23454181852715)
(192.57368923635698, 126.23441275462815, 115.30387346600962)
(145.66511039867686, 38.43924459291153, 14.682078836833169)
(159.19536422083908, 103.51721590338839, 85.23924268962652)
(186.4606918992282, 144.68254791029267, 125.00042247450823)
(172.56467847099378, 160.56286836328275, 149.5678602521588)
(204.59477473547796, 160.1867972913853, 133.74157055792648)
(212.4603507489667, 155.14401387909646, 123.5485829243964)
(174.71273686320615, 108.5494075464851, 70.31042375480521)
(190.6192358250073, 113.38818813301467, 69.61195726035764)
(179.1073808745141, 151.0857495318656, 136.73252578699248)
(178.55169024152167, 147.54875611399427, 135.31095813517425)
(173.16903006890303, 119.49250110984468, 100.8372413022453)
(168.23225566497334, 137.74233863683926, 128.92424507608212)
(199.1372336625367, 177.0382394951873, 162.91844720883236)
(175.21769274738003, 122.03826661406603, 101.90792086793635)
(179.57385974858198, 124.78848666011174, 95.53526586503716)
(202.14277487193146, 176.95609607704705, 156.60972584415086)
(160.32796272900532, 136.75645154597004, 126.05179623133554)
(170.6803472028266, 140.14146606557375, 126.09157695295188)
(186.84212515008642, 159.61857833989976, 149.55081825547003)
(190.0671004595703, 137.6131985221836, 113.02695674161248)
(148.10555833899548, 57.16473891554931, 4.624782384599571)
(163.3469868298154, 142.58631054999893, 102.40863532821645)
(185.1859921528908, 145.82112446789145, 127.7107348574857)
(203.5626825994395, 151.9638225276107, 116.8670601991568)
(165.04089937837122, 138.87665463835253, 127.37050303368011)
(177.29297606771738, 122.25246756744443, 93.48300803197608)
(162.20541741445263, 134.98939264031057, 109.0343000762743)
(226.49070722934502, 84.59618158761945, 17.0858193056378)
(189.13438878712063, 115.9347399381117, 72.03259701673477)
(188.50175244297523, 151.09771778332308, 123.28103141230251)
(172.30915904589475, 105.76716437251171, 83.78696851132516)
(169.21755993083383, 77.3258255986962, 72.17587158300837)
(187.8075227530237, 90.8624054014356, 66.56704753425285)
(173.9850159811478, 107.04593437190132, 70.56047471655877)
(190.94199798307193, 160.27386940666716, 148.1122597544637)
(188.3538746190576, 160.9139506545, 145.9679262766353)
(191.83751453495856, 153.7951896704762, 125.86650728886923)
