(200.44279695123356, 200.074586882454, 190.41156554234678)
(172.54956134718984, 171.05451077380218, 168.48075352609249)
(173.89336303660036, 175.93265793845615, 174.68829875315308)
(186.0226651471106, 176.31808495777778, 156.72048138060086)
(185.18269654224628, 183.59773280818888, 183.52991900100463)
(175.9452837044232, 170.50332627571524, 168.67627507236455)
(175.21393056881848, 175.6921065630327, 176.42182134401423)
(187.69714069829388, 187.0694815009031, 184.45013930530098)
(189.5194884353941, 188.5270399925783, 184.6614723843356)
(158.8312242781277, 158.53103367089747, 154.4566832523475)
(165.66246894359946, 165.8376216930684, 166.3294217379151)
(184.55930976655762, 183.86756660503312, 182.4059395931017)
(172.02658219953688, 168.64446993970648, 163.58718776884874)
(193.4443938458844, 190.46691486337153, 184.5296815533652)
(193.22274208567205, 193.88516238964314, 187.47619857335917)
(203.75586590346614, 203.6024597564759, 202.1707233306655)
(186.39243972013642, 184.98949189127265, 184.2429224015946)
(189.89721405720664, 186.7469802090921, 177.6778731152253)
(176.29912794820504, 175.99936123039032, 171.19536725751243)
(169.08573750147548, 168.4224648384934, 167.27983985356116)
(166.27758203407413, 167.17922256422779, 167.6085031481236)
(164.73216745423787, 164.59015424971406, 165.01838767892912)
(164.49931256450364, 163.30244589824392, 162.60781589869634)
(166.11405468832703, 165.6707268182052, 165.28794453355928)
(164.67802158613372, 165.31296499810693, 165.5306747834568)
(180.8063300678123, 180.4639794931941, 178.37664437567113)
(177.09905340737868, 176.08352164693287, 174.06073894518244)
(170.33467119026307, 169.49273349474697, 177.0430958638576)
(192.71923363129332, 190.02826360183326, 188.45833307285366)
(178.81273680871124, 178.50198695646412, 170.77403590856494)
(168.8821706387075, 168.7816121440674, 165.50936819943252)
(178.55393159895374, 175.27026051574873, 174.1614666912938)
(184.65878013800358, 181.33463990608251, 177.76368669906978)
(190.89320394114412, 190.6820951762967, 187.9536074042241)
(188.01199147671548, 187.84837840151647, 184.83095138336117)
(185.32526930978435, 185.8643140360194, 185.17717117039464)
(174.2133945545289, 172.97565551827702, 171.09223612146275)
(198.99336159652097, 201.08847363988804, 200.14795633488797)
(169.57542496797984, 169.71319990254824, 167.99138487780664)
(173.97007766451017, 175.61274558000167, 171.34057288629694)
(172.55325035395137, 174.72686549155878, 176.04991420478763)
(172.70659042896852, 172.29966695711607, 171.3750396906088)
(193.72796454499942, 192.81859335236953, 186.1167133016595)
