(111.34811668495242, 86.248975192835, 97.45158778923785)
(187.90194572594942, 123.48556617521625, 140.31509555038758)
(86.39323102867591, 75.05675491752228, 75.34990113068257)
(90.7995897984164, 71.58215700715675, 68.64699323763992)
(110.99634706691093, 85.40539067766778, 97.09374400987954)
(160.61163040856124, 118.3723441216699, 146.22070850142018)
(137.7167877969686, 130.09235161255614, 167.60357029650905)
(181.26367237331834, 116.29311903771799, 149.56624198932602)
(166.30919779348167, 81.96298795830045, 138.26605426130854)
(155.80441667614838, 147.64693678303453, 152.2534989909895)
(159.83440317617467, 137.23497316475226, 165.2773448876886)
(144.70719867011402, 133.6338443310024, 139.51804604578913)
(162.44186830113898, 156.74668185603858, 161.19915602335254)
(153.90139264655528, 131.73089687151688, 142.81803922262733)
(58.69797820798546, 37.44621438687495, 100.89445581270537)
(106.90810694096663, 26.997069465715757, 77.09712553406139)
(135.16477644486827, 133.62252055762715, 142.62517315562428)
(135.07908407632874, 111.67279202189965, 125.38999923600481)
(145.51213786891122, 116.49118735554724, 126.75661381306938)
(139.8311135095305, 135.13581274029778, 140.18402676277057)
(133.24955984150182, 126.80611986698771, 137.7347942243336)
(125.34696113092009, 92.09626888828247, 89.41008960104263)
(138.0370430035451, 131.01610365259228, 135.25285150867896)
(155.42195430121566, 141.85614073075033, 172.21322198479203)
(183.22495560847437, 132.80743457269676, 161.37197252939933)
(150.09036899883435, 143.0070440418413, 153.22229863766378)
(153.2039802805839, 129.88011557602047, 143.64625590463734)
(141.3551333512748, 125.00361983768656, 125.76967418985868)
(124.39531959290018, 109.27599953616946, 123.21203040594996)
(166.65533902631498, 163.58470307693494, 170.54644441536996)
(126.69772335407313, 93.81243188756412, 106.67670622818086)
(157.5975831454864, 150.7184288933524, 151.82842148247414)
(119.21852309070034, 86.45960787659733, 99.3235201108649)
(110.16440922062769, 54.28854981995407, 84.37204717766667)
(142.50682279405706, 115.0872549620961, 127.56731458989621)
(158.59679645957843, 129.69840753113067, 157.97883235259266)
(131.27369739342558, 127.3441554111347, 135.42225817011587)
(123.89249330623419, 68.62594058759325, 126.82989570509945)
(117.5608226371378, 87.25479810876499, 99.7124841987246)
(94.55855910155472, 32.90673484183702, 76.81088651984673)
(123.74711011358133, 106.6106813876641, 108.88393908042262)
(141.87324268804184, 138.45258883481355, 147.51052759311082)
(126.96308006484108, 101.48142807243364, 111.1930578818469)
(158.15159292699408, 148.18156233684607, 161.25076475408872)
(90.5442109314052, 36.36047785700409, 89.8256646572111)
(161.5172464622208, 154.39372653538405, 156.7602822968872)
(114.26657591021585, 132.7958119087851, 182.52210323687893)
(94.78269906362983, 30.23072933007955, 69.53450048880089)
(177.30524240299172, 67.61432783496667, 124.09482514676601)
(111.74329476007125, 60.98557542426348, 136.02466694454236)
(128.89132640973543, 98.20432121083269, 93.76330336992201)
(98.25221536480103, 48.82000029885356, 81.22944754102973)
(160.5403553696021, 153.70137506302308, 156.20732087603034)
(152.2185934995583, 139.1599696089963, 151.6062827781554)
(139.83803256377956, 142.77319767526416, 170.54100649206615)
(149.6457727414925, 125.33765645279466, 137.97420048464653)
(60.59799781697509, 29.35377470718895, 101.77926585412939)
(126.42879810647926, 52.25760916602568, 120.86974556143942)
(142.48811885002436, 145.01901280472694, 173.49316481817442)
