(181.07519986633073, 148.46342701232217, 125.90981389593556)
(145.41146030518127, 68.51001379949139, 29.52841110308311)
(175.71907605831353, 97.99034552472146, 30.02563110464484)
(142.21787056217408, 101.75612731275952, 83.51496435501761)
(125.0812998254853, 45.040221831831474, 33.72420331028151)
(177.19095538498425, 169.13019429195205, 158.49588193602472)
(200.68938220879704, 157.02775056615272, 114.98845701444733)
(148.88494472481923, 66.8779210015573, 58.90113510239273)
(176.84614073018727, 117.8332186463187, 66.31941357366279)
(136.3763804100013, 86.2867174026125, 56.298852966125615)
(101.89294894838507, 46.76732153950526, 35.13930039252808)
(176.8844458316121, 160.21154560730545, 137.52298568693996)
(136.5440987381294, 123.82380481927528, 112.01647210092955)
(123.3500775178457, 58.035212378802846, 49.68287319391097)
(186.87707485030052, 82.15571556888305, 34.66204790423465)
(170.26442538889935, 126.68172002540263, 101.75313984993647)
(92.67885624617892, 36.88906458380446, 33.216640759996245)
(151.69049434829137, 100.73296206960137, 70.37559118421915)
(143.53206692818165, 74.283164672286, 36.34113714410824)
(163.40080069507619, 99.76915577799264, 75.77074178620407)
(105.29319322065507, 44.81550861771061, 23.757364760418724)
(146.39634727182587, 115.3304980215337, 95.67116897070669)
(52.45054170438402, 22.552061675526453, 14.79409604374541)
(146.5799917411832, 94.49125519680298, 63.31988934319119)
(110.42122757833698, 30.6574513844165, 22.425718114136057)
(189.17312095902156, 162.04094945053316, 144.84651792106396)
(172.03305672527483, 136.45393618467926, 116.4639846947473)
(99.93952946218603, 66.43185778170653, 42.42790794586419)
(157.54057752752522, 99.41741706081817, 75.60551865205734)
(193.6728019171704, 175.47304312709468, 146.7565223292727)
(122.30034231008148, 84.43411287152048, 55.12339523195445)
(71.86577539085869, 29.72935115888576, 34.18366057883694)
(143.62904150438786, 101.4244539762785, 82.49154255234708)
(132.20004194180837, 92.91281707454392, 67.08422927429524)
(163.66841664656667, 103.85440776790573, 72.94113936366084)
(133.784452282307, 76.36644588442951, 49.933730467930864)
(153.15467311938534, 50.313901557753724, 25.943047581231106)
(165.4515902914495, 151.3897921867511, 143.02529433003002)
(169.10241710126454, 121.87867956758981, 95.97086077591462)
(102.93977200438665, 30.664290886969578, 22.777852861592386)
(125.11462394093913, 95.67567506101864, 86.4095652060236)
(157.2718249591666, 152.40257032377116, 144.18055200201985)
(178.31300990218358, 108.47484087943064, 74.47541632935477)
(155.7673725534737, 65.10402358681725, 50.19274818275002)
(164.3178428396502, 143.54675505578174, 121.88812467355159)
(78.62406954150585, 36.76153264209375, 21.54546452462932)
(149.47899898331318, 136.96638002029948, 132.77229841171226)
(127.27287973378466, 55.90202730381798, 35.813203537558934)
(156.82798246138768, 82.10651395530047, 34.03010035262517)
(80.414750628498, 54.529564696680566, 38.613435587881355)
(155.35380326042136, 134.1808802887667, 124.93231104081732)
(143.1976637157277, 69.255128969641, 31.100068804179028)
(179.10820172809878, 112.77329115987695, 85.05765764604652)
(66.69470175949657, 39.19364449206802, 28.42100251362797)
(110.66769460829903, 74.24207574142417, 45.79904392427441)
(108.59314795481804, 38.30965288981614, 32.51576587268721)
(160.5332552864127, 128.21770103158022, 89.02163752099537)
(169.58665396536406, 129.59475106245964, 110.74538088398711)
(151.10772745276054, 60.546200237601575, 16.765483841517394)
(169.5210816352349, 114.17234066302926, 83.75488955866338)
(108.86898979619403, 36.36543508491013, 29.412512975176078)
(158.0057084567092, 121.36571056716625, 96.41819470062995)
(114.92207033967792, 49.20785567551881, 42.15702392531681)
(154.36861273655637, 78.22257485988814, 38.99798925155627)
(164.2675745839328, 144.36016767334283, 136.1821556153259)
(159.84279017822158, 151.44573773252918, 130.93768584524744)
(86.01648948365799, 59.837922795627755, 42.41538354791602)
(176.2323022865428, 131.16736409014734, 104.87687937167084)
(159.41528777780985, 113.45342873092926, 93.6706908784194)
(142.6086768694831, 83.90984780278052, 77.11877903920113)
(140.29042873113906, 76.57548626238703, 27.489987295658608)
(156.92118475084115, 148.15125306768067, 129.73083526059898)
(112.39239931390692, 74.52738948292905, 47.890713991149624)
(61.94873008501801, 21.689091114756767, 13.837822390557172)
(86.62413207657498, 59.09379391835991, 40.320174614153466)
(124.69400950548076, 78.42143403325642, 61.933688729855206)
